review_status,reviewer,review_notes,language,document,reference,title,source_text,pipeline_primary_type,candidate_gold_primary_type,candidate_gold_primary_type_reason,candidate_gold_material_mechanisms,candidate_gold_actor_object_arguments,candidate_gold_polarity,candidate_gold_procedural_states,candidate_gold_numeric_semantic_roles,candidate_gold_source_evidence_spans,_candidate_evidence_integrity,gold_primary_type,gold_material_mechanisms,gold_actor_object_arguments,gold_polarity,gold_procedural_states,gold_numeric_semantic_roles,gold_source_evidence_spans
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,13_Asset_Purchase_Agreement_FR.json,4.1,Exploitation de l'Activité,"4.1 Entre la date du présent Contrat et la Date de Clôture, le Vendeur exploitera l'Activité dans le cours normal des affaires, conformément aux pratiques antérieures, et ne pourra, sans le consentement écrit préalable de l'Acquéreur, conclure de contrat substantiel, céder un actif significatif, ou augmenter la rémunération des salariés clés.",compensation,covenant,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""OPERATIONAL_COVENANT""]","[{""mechanism"": ""OPERATIONAL_COVENANT"", ""actor"": """", ""object_or_scope"": ""le Vendeur exploitera l'Activité dans le cours normal des affaires, conformément aux pratiques antérieures, et ne pourra, sans le consentement écrit préalable de l'Acquéreur, conclure de contrat substantiel, céder un actif significatif, ou augmenter la rémunération des salariés clés."", ""source_span"": {""mechanism"": ""OPERATIONAL_COVENANT"", ""start"": 60, ""end"": 344, ""text"": ""le Vendeur exploitera l'Activité dans le cours normal des affaires, conformément aux pratiques antérieures, et ne pourra, sans le consentement écrit préalable de l'Acquéreur, conclure de contrat substantiel, céder un actif significatif, ou augmenter la rémunération des salariés clés.""}}]","[{""mechanism"": ""OPERATIONAL_COVENANT"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""OPERATIONAL_COVENANT"", ""start"": 60, ""end"": 344, ""text"": ""le Vendeur exploitera l'Activité dans le cours normal des affaires, conformément aux pratiques antérieures, et ne pourra, sans le consentement écrit préalable de l'Acquéreur, conclure de contrat substantiel, céder un actif significatif, ou augmenter la rémunération des salariés clés.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,fr,02_Master_Services_Agreement_FR.json,1.1,Exécution des services,"1.1 La Partie contractante B exécutera les services décrits dans chaque Bon de Commande de manière professionnelle, conformément aux normes généralement admises du secteur.",services,services,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""SERVICE_PERFORMANCE_OBLIGATION""]","[{""mechanism"": ""SERVICE_PERFORMANCE_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""exécutera les services décrits dans chaque Bon de Commande de manière professionnelle, conformément aux normes généralement admises du secteur."", ""source_span"": {""mechanism"": ""SERVICE_PERFORMANCE_OBLIGATION"", ""start"": 29, ""end"": 172, ""text"": ""exécutera les services décrits dans chaque Bon de Commande de manière professionnelle, conformément aux normes généralement admises du secteur.""}}]","[{""mechanism"": ""SERVICE_PERFORMANCE_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""SERVICE_PERFORMANCE_OBLIGATION"", ""start"": 29, ""end"": 172, ""text"": ""exécutera les services décrits dans chaque Bon de Commande de manière professionnelle, conformément aux normes généralement admises du secteur.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,04_Cybersecurity_Services_Agreement_AR.json,6.1,مدة الاتفاقية وحقوق الإنهاء,6.1 مدة هذه الاتفاقية الأولية ثلاث (3) سنوات. يجوز لأي طرف الإنهاء في حال إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المتعاقد ب أ نتيجة إهماله الجسيم.,termination,termination,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""TERMINATION_RIGHT"", ""TERMINATION_FOR_CAUSE"", ""CURE_PERIOD"", ""NOTICE_REQUIREMENT""]","[{""mechanism"": ""TERMINATION_RIGHT"", ""actor"": """", ""object_or_scope"": ""يجوز لأي طرف الإنهاء في حال إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المتعاقد ب أ نتيجة إهماله"", ""source_span"": {""mechanism"": ""TERMINATION_RIGHT"", ""start"": 46, ""end"": 286, ""text"": ""يجوز لأي طرف الإنهاء في حال إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المتعاقد ب أ نتيجة إهماله""}}, {""mechanism"": ""TERMINATION_FOR_CAUSE"", ""actor"": ""إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً."", ""object_or_scope"": ""إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المت"", ""source_span"": {""mechanism"": ""TERMINATION_FOR_CAUSE"", ""start"": 74, ""end"": 265, ""text"": ""إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المت""}}, {""mechanism"": ""CURE_PERIOD"", ""actor"": """", ""object_or_scope"": ""غير معالج من الطرف الآخر، بعد إشعار"", ""source_span"": {""mechanism"": ""CURE_PERIOD"", ""start"": 86, ""end"": 121, ""text"": ""غير معالج من الطرف الآخر، بعد إشعار""}}, {""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""إشعار خطي"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 116, ""end"": 125, ""text"": ""إشعار خطي""}}]","[{""mechanism"": ""TERMINATION_RIGHT"", ""polarity"": ""RIGHT""}]","[{""mechanism"": ""TERMINATION_FOR_CAUSE"", ""state"": ""CAUSE_TRIGGER""}, {""mechanism"": ""CURE_PERIOD"", ""state"": ""CURE_REQUIRED""}, {""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}]","[{""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 126, ""end"": 148, ""text"": ""مدته ثلاثون (30) يوماً""}]","[{""mechanism"": ""TERMINATION_RIGHT"", ""start"": 46, ""end"": 286, ""text"": ""يجوز لأي طرف الإنهاء في حال إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المتعاقد ب أ نتيجة إهماله""}, {""mechanism"": ""TERMINATION_FOR_CAUSE"", ""start"": 74, ""end"": 265, ""text"": ""إخلال جوهري غير معالج من الطرف الآخر، بعد إشعار خطي مدته ثلاثون (30) يوماً. يجوز للعميل الإنهاء فوراً، دون غرامة، إذا تعرض الطرف الطرف المتعاقد ب ب لحادث أمني يؤثر على بيانات الطرف الطرف المت""}, {""mechanism"": ""CURE_PERIOD"", ""start"": 86, ""end"": 121, ""text"": ""غير معالج من الطرف الآخر، بعد إشعار""}, {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 116, ""end"": 125, ""text"": ""إشعار خطي""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,02_Master_Services_Agreement_AR.json,2.2,زيادة الرسوم,2.2 يحتفظ الطرف الطرف المتعاقد ب ب بالحق في زيادة الرسوم من جانب واحد لأي فترة تجديد بنسبة تصل إلى خمسة عشر بالمائة (15%)، بإشعار خطي مدته ثلاثون (30) يوماً، دون الحاجة إلى موافقة الطرف الطرف المتعاقد ب أ.,renewal,renewal,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""NOTICE_REQUIREMENT"", ""FEE_ADJUSTMENT_RIGHT""]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""actor"": """", ""object_or_scope"": ""إشعار خطي"", ""source_span"": {""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 124, ""end"": 133, ""text"": ""إشعار خطي""}}, {""mechanism"": ""FEE_ADJUSTMENT_RIGHT"", ""actor"": """", ""object_or_scope"": ""يحتفظ الطرف الطرف المتعاقد ب ب بالحق في زيادة الرسوم من جانب واحد لأي فترة تجديد بنسبة تصل إلى خمسة عشر بالمائة (15%)، بإشعار خطي مدته ثلاثون (30) يوماً، دون الحاجة إلى موافقة الطرف الطرف المتعاقد ب أ."", ""source_span"": {""mechanism"": ""FEE_ADJUSTMENT_RIGHT"", ""start"": 4, ""end"": 205, ""text"": ""يحتفظ الطرف الطرف المتعاقد ب ب بالحق في زيادة الرسوم من جانب واحد لأي فترة تجديد بنسبة تصل إلى خمسة عشر بالمائة (15%)، بإشعار خطي مدته ثلاثون (30) يوماً، دون الحاجة إلى موافقة الطرف الطرف المتعاقد ب أ.""}}]","[{""mechanism"": ""FEE_ADJUSTMENT_RIGHT"", ""polarity"": ""RIGHT""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""state"": ""NOTICE_REQUIRED""}]","[{""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 134, ""end"": 156, ""text"": ""مدته ثلاثون (30) يوماً""}]","[{""mechanism"": ""NOTICE_REQUIREMENT"", ""start"": 124, ""end"": 133, ""text"": ""إشعار خطي""}, {""mechanism"": ""FEE_ADJUSTMENT_RIGHT"", ""start"": 4, ""end"": 205, ""text"": ""يحتفظ الطرف الطرف المتعاقد ب ب بالحق في زيادة الرسوم من جانب واحد لأي فترة تجديد بنسبة تصل إلى خمسة عشر بالمائة (15%)، بإشعار خطي مدته ثلاثون (30) يوماً، دون الحاجة إلى موافقة الطرف الطرف المتعاقد ب أ.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,03_SaaS_Cloud_Agreement_AR.json,6.1,حدود المسؤولية,6.1 لا تتجاوز المسؤولية الإجمالية لـ Northwind الناشئة عن هذه الاتفاقية الرسوم المدفوعة من الطرف الطرف المتعاقد ب أ خلال الاثني عشر (12) شهراً السابقة للمطالبة، باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض الخاصة بـ Northwind، والتي تُحدد المسؤولية بشأنها بضعف تلك الرسوم.,liability,liability,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""LIABILITY_CAP"", ""LIABILITY_CARVEOUT""]","[{""mechanism"": ""LIABILITY_CAP"", ""actor"": """", ""object_or_scope"": ""لا تتجاوز المسؤولية الإجمالية لـ Northwind الناشئة عن هذه الاتفاقية الرسوم المدفوعة من الطرف الطرف المتعاقد ب أ خلال الاثني عشر (12) شهراً السابقة للمطالبة، باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض الخاصة بـ Northwind، والتي تُحدد المسؤ"", ""source_span"": {""mechanism"": ""LIABILITY_CAP"", ""start"": 4, ""end"": 253, ""text"": ""لا تتجاوز المسؤولية الإجمالية لـ Northwind الناشئة عن هذه الاتفاقية الرسوم المدفوعة من الطرف الطرف المتعاقد ب أ خلال الاثني عشر (12) شهراً السابقة للمطالبة، باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض الخاصة بـ Northwind، والتي تُحدد المسؤ""}}, {""mechanism"": ""LIABILITY_CARVEOUT"", ""actor"": """", ""object_or_scope"": ""باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض"", ""source_span"": {""mechanism"": ""LIABILITY_CARVEOUT"", ""start"": 161, ""end"": 214, ""text"": ""باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض""}}]",[],"[{""mechanism"": ""LIABILITY_CARVEOUT"", ""state"": ""CARVEOUT""}]",[],"[{""mechanism"": ""LIABILITY_CAP"", ""start"": 4, ""end"": 253, ""text"": ""لا تتجاوز المسؤولية الإجمالية لـ Northwind الناشئة عن هذه الاتفاقية الرسوم المدفوعة من الطرف الطرف المتعاقد ب أ خلال الاثني عشر (12) شهراً السابقة للمطالبة، باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض الخاصة بـ Northwind، والتي تُحدد المسؤ""}, {""mechanism"": ""LIABILITY_CARVEOUT"", ""start"": 161, ""end"": 214, ""text"": ""باستثناء الإخلال بالبند 5 (الأمن) أو التزامات التعويض""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,04_Cybersecurity_Services_Agreement_AR.json,5.2,تعويض الطرف الطرف المتعاقد ب ب,5.2 يعوض الطرف الطرف المتعاقد ب ب الطرف الطرف المتعاقد ب أ عن مطالبات الأطراف الثالثة والغرامات التنظيمية والتكاليف المعقولة لمراقبة الائتمان والتحقيق الجنائي الناشئة عن حادث أمني يُعزى إلى إخلال الطرف الطرف المتعاقد ب ب بهذه الاتفاقية.,indemnity,indemnity,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""INDEMNIFICATION_OBLIGATION""]","[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""actor"": """", ""object_or_scope"": ""يعوض الطرف الطرف المتعاقد ب ب الطرف الطرف المتعاقد ب أ عن مطالبات الأطراف الثالثة والغرامات التنظيمية والتكاليف المعقولة لمراقبة الائتمان والتحقيق الجنائي الناشئة عن حادث أمني يُعزى إلى إخلال الطرف الطرف المتعاقد ب ب بهذه الاتفاقية."", ""source_span"": {""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""start"": 4, ""end"": 236, ""text"": ""يعوض الطرف الطرف المتعاقد ب ب الطرف الطرف المتعاقد ب أ عن مطالبات الأطراف الثالثة والغرامات التنظيمية والتكاليف المعقولة لمراقبة الائتمان والتحقيق الجنائي الناشئة عن حادث أمني يُعزى إلى إخلال الطرف الطرف المتعاقد ب ب بهذه الاتفاقية.""}}]","[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""INDEMNIFICATION_OBLIGATION"", ""start"": 4, ""end"": 236, ""text"": ""يعوض الطرف الطرف المتعاقد ب ب الطرف الطرف المتعاقد ب أ عن مطالبات الأطراف الثالثة والغرامات التنظيمية والتكاليف المعقولة لمراقبة الائتمان والتحقيق الجنائي الناشئة عن حادث أمني يُعزى إلى إخلال الطرف الطرف المتعاقد ب ب بهذه الاتفاقية.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,02_Master_Services_Agreement_AR.json,3.2,ملكية المخرجات,"3.2 تُعتبر جميع المخرجات ""عملاً بموجب طلب"" وتؤول ملكيتها حصراً إلى الطرف الطرف المتعاقد ب أ عند السداد الكامل للرسوم المعنية.",payment,work_product,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""WORK_PRODUCT_OWNERSHIP_TRANSFER""]","[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""actor"": """", ""object_or_scope"": ""جميع المخرجات \""عملاً بموجب طلب\"" وتؤول ملكيتها حصراً إلى الطرف الطرف المتعاقد ب أ عند السداد الكامل للرسوم المعنية."", ""source_span"": {""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""start"": 11, ""end"": 125, ""text"": ""جميع المخرجات \""عملاً بموجب طلب\"" وتؤول ملكيتها حصراً إلى الطرف الطرف المتعاقد ب أ عند السداد الكامل للرسوم المعنية.""}}]",[],"[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""state"": ""OWNERSHIP_TRANSFER""}]",[],"[{""mechanism"": ""WORK_PRODUCT_OWNERSHIP_TRANSFER"", ""start"": 11, ""end"": 125, ""text"": ""جميع المخرجات \""عملاً بموجب طلب\"" وتؤول ملكيتها حصراً إلى الطرف الطرف المتعاقد ب أ عند السداد الكامل للرسوم المعنية.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,08_Procurement_Supply_Agreement_AR.json,5.1,الالتزام بالشراء,5.1 خلال المدة، يشتري الطرف الطرف المتعاقد ب أ ما لا يقل عن سبعين بالمائة (70%) من احتياجاته من البضائع من المورد، شريطة أن يظل المورد منافساً من حيث السعر والجودة وأداء التسليم مقارنة بالسوق.,pricing,supply_distribution,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""PURCHASE_COMMITMENT""]","[{""mechanism"": ""PURCHASE_COMMITMENT"", ""actor"": """", ""object_or_scope"": ""يشتري الطرف الطرف المتعاقد ب أ ما لا يقل عن سبعين بالمائة (70%) من احتياجاته من البضائع من المورد، شريطة أن يظل المورد منافساً من حيث السعر والجودة وأداء التسليم مقارنة بالسوق."", ""source_span"": {""mechanism"": ""PURCHASE_COMMITMENT"", ""start"": 16, ""end"": 192, ""text"": ""يشتري الطرف الطرف المتعاقد ب أ ما لا يقل عن سبعين بالمائة (70%) من احتياجاته من البضائع من المورد، شريطة أن يظل المورد منافساً من حيث السعر والجودة وأداء التسليم مقارنة بالسوق.""}}]","[{""mechanism"": ""PURCHASE_COMMITMENT"", ""polarity"": ""REQUIRED""}]",[],[],"[{""mechanism"": ""PURCHASE_COMMITMENT"", ""start"": 16, ""end"": 192, ""text"": ""يشتري الطرف الطرف المتعاقد ب أ ما لا يقل عن سبعين بالمائة (70%) من احتياجاته من البضائع من المورد، شريطة أن يظل المورد منافساً من حيث السعر والجودة وأداء التسليم مقارنة بالسوق.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,02_Master_Services_Agreement_AR.json,3.1,حقوق الطرف الطرف المتعاقد ب ب,3.1 يحتفظ الطرف الطرف المتعاقد ب ب بكامل الحقوق في أدواته ومنهجياته وخبراته الفنية السابقة المستخدمة في تقديم الخدمات.,intellectual_property,intellectual_property,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""BACKGROUND_IP_RETENTION""]","[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""actor"": """", ""object_or_scope"": ""يحتفظ الطرف الطرف المتعاقد ب ب بكامل الحقوق في أدواته ومنهجياته وخبراته الفنية السابقة المستخدمة في تقديم الخدمات."", ""source_span"": {""mechanism"": ""BACKGROUND_IP_RETENTION"", ""start"": 4, ""end"": 118, ""text"": ""يحتفظ الطرف الطرف المتعاقد ب ب بكامل الحقوق في أدواته ومنهجياته وخبراته الفنية السابقة المستخدمة في تقديم الخدمات.""}}]","[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""polarity"": ""RIGHT""}]",[],[],"[{""mechanism"": ""BACKGROUND_IP_RETENTION"", ""start"": 4, ""end"": 118, ""text"": ""يحتفظ الطرف الطرف المتعاقد ب ب بكامل الحقوق في أدواته ومنهجياته وخبراته الفنية السابقة المستخدمة في تقديم الخدمات.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,13_Asset_Purchase_Agreement_AR.json,3.1,إقرار وضمانات الطرف المتعاقد ب,3.1 يُقر الطرف المتعاقد ب ويضمن أن: (أ) لديه سند ملكية صحيح وقابل للتداول على الأصول المشتراة؛ (ب) البيانات المالية المقدمة للمشتري تعرض بأمانة الوضع المالي للنشاط؛ و(ج) لا توجد دعاوى قضائية معلقة أو محتملة من شأنها الإضرار الجوهري بالأصول المشتراة.,ownership,,NO_DOMAIN_MECHANISM_CANDIDATE,[],[],[],[],[],[],True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,01_NDA_Confidentiality_Agreement_AR.json,2.1,استثناءات المعلومات السرية,2.1 لا تشمل المعلومات السرية المعلومات التي: (أ) أصبحت متاحة للجمهور دون تقصير من الطرف المتلقي؛ (ب) كانت معروفة لدى الطرف المتلقي بشكل مشروع قبل الإفصاح عنها؛ (ج) طُورت بشكل مستقل دون استخدام المعلومات السرية؛ أو (د) وردت بشكل مشروع من طرف ثالث دون التزام بالسرية.,confidentiality,confidentiality,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""CONFIDENTIALITY_EXCLUSION""]","[{""mechanism"": ""CONFIDENTIALITY_EXCLUSION"", ""actor"": """", ""object_or_scope"": ""لا تشمل المعلومات السرية المعلومات التي: (أ) أصبحت متاحة للجمهور دون تقصير من الطرف المتلقي؛ (ب) كانت معروفة لدى الطرف المتلقي بشكل مشروع قبل الإفصاح عنها؛ (ج) طُورت بشكل مستقل دون استخدام المعلومات السرية؛ أو (د) وردت بشكل مشروع من طرف ثالث دون التزام بالسرية."", ""source_span"": {""mechanism"": ""CONFIDENTIALITY_EXCLUSION"", ""start"": 4, ""end"": 265, ""text"": ""لا تشمل المعلومات السرية المعلومات التي: (أ) أصبحت متاحة للجمهور دون تقصير من الطرف المتلقي؛ (ب) كانت معروفة لدى الطرف المتلقي بشكل مشروع قبل الإفصاح عنها؛ (ج) طُورت بشكل مستقل دون استخدام المعلومات السرية؛ أو (د) وردت بشكل مشروع من طرف ثالث دون التزام بالسرية.""}}]",[],"[{""mechanism"": ""CONFIDENTIALITY_EXCLUSION"", ""state"": ""EXCLUSION""}]",[],"[{""mechanism"": ""CONFIDENTIALITY_EXCLUSION"", ""start"": 4, ""end"": 265, ""text"": ""لا تشمل المعلومات السرية المعلومات التي: (أ) أصبحت متاحة للجمهور دون تقصير من الطرف المتلقي؛ (ب) كانت معروفة لدى الطرف المتلقي بشكل مشروع قبل الإفصاح عنها؛ (ج) طُورت بشكل مستقل دون استخدام المعلومات السرية؛ أو (د) وردت بشكل مشروع من طرف ثالث دون التزام بالسرية.""}]",True,,[],[],[],[],[],[]
REVIEW_REQUIRED,,Machine-generated gold candidate from source text only. Human legal review required before APPROVED.,ar,03_SaaS_Cloud_Agreement_AR.json,4.1,حقوق بيانات الطرف الطرف المتعاقد ب أ,4.1 فيما بين الطرفين، يحتفظ الطرف الطرف المتعاقد ب أ بكامل الحقوق في بيانات الطرف الطرف المتعاقد ب أ. عند الإنهاء، تتيح Northwind بيانات الطرف الطرف المتعاقد ب أ للتصدير بصيغة قياسية لمدة ثلاثين (30) يوماً، وبعد ذلك يجوز حذفها نهائياً.,data_protection,data_protection,HIGHEST_PRIORITY_GROUNDED_DOMAIN_MECHANISM,"[""DATA_EXPORT_WINDOW"", ""DATA_DELETION_RIGHT""]","[{""mechanism"": ""DATA_EXPORT_WINDOW"", ""actor"": """", ""object_or_scope"": ""عند الإنهاء، تتيح Northwind بيانات الطرف الطرف المتعاقد ب أ للتصدير بصيغة قياسية لمدة ثلاثين (30) يوماً، وبعد ذلك يجوز حذفها نهائياً."", ""source_span"": {""mechanism"": ""DATA_EXPORT_WINDOW"", ""start"": 102, ""end"": 235, ""text"": ""عند الإنهاء، تتيح Northwind بيانات الطرف الطرف المتعاقد ب أ للتصدير بصيغة قياسية لمدة ثلاثين (30) يوماً، وبعد ذلك يجوز حذفها نهائياً.""}}, {""mechanism"": ""DATA_DELETION_RIGHT"", ""actor"": ""بعد ذلك"", ""object_or_scope"": ""بعد ذلك يجوز حذفها نهائياً"", ""source_span"": {""mechanism"": ""DATA_DELETION_RIGHT"", ""start"": 208, ""end"": 234, ""text"": ""بعد ذلك يجوز حذفها نهائياً""}}]","[{""mechanism"": ""DATA_DELETION_RIGHT"", ""polarity"": ""OPTION""}]","[{""mechanism"": ""DATA_EXPORT_WINDOW"", ""state"": ""POST_TERMINATION_EXPORT""}, {""mechanism"": ""DATA_DELETION_RIGHT"", ""state"": ""POST_EXPORT_DELETION""}]","[{""role"": ""DEADLINE_OR_NOTICE_DAYS"", ""start"": 183, ""end"": 205, ""text"": ""لمدة ثلاثين (30) يوماً""}]","[{""mechanism"": ""DATA_EXPORT_WINDOW"", ""start"": 102, ""end"": 235, ""text"": ""عند الإنهاء، تتيح Northwind بيانات الطرف الطرف المتعاقد ب أ للتصدير بصيغة قياسية لمدة ثلاثين (30) يوماً، وبعد ذلك يجوز حذفها نهائياً.""}, {""mechanism"": ""DATA_DELETION_RIGHT"", ""start"": 208, ""end"": 234, ""text"": ""بعد ذلك يجوز حذفها نهائياً""}]",True,,[],[],[],[],[],[]
